time,open,high,low,close,buy_money,sell_money,money
2017-01-11 16:00:00,785.04,806.73,725.44,783.86,4724035.0,4519756.0,204279.0
2017-01-11 20:00:00,782.31,787.2,757.11,764.2,1509468.0,1874367.0,-364899.0
2017-01-12 00:00:00,764.24,779.58,724.0,770.93,2893890.0,2694109.0,199781.0
2017-01-12 04:00:00,769.25,769.45,736.58,744.11,812155.0,1440566.0,-628411.0
2017-01-12 08:00:00,745.87,775.69,741.17,766.65,1537510.0,1220064.0,317446.0
2017-01-12 12:00:00,767.08,791.11,760.24,783.0,1759665.0,1480477.0,279188.0
2017-01-12 16:00:00,781.35,807.9,780.72,806.5,1882700.0,1618531.0,264169.0
2017-01-12 20:00:00,806.01,819.87,781.87,789.37,2090724.0,2528005.0,-437281.0
2017-01-13 00:00:00,791.87,799.39,771.0,773.24,851591.0,1021421.0,-169830.0
2017-01-13 04:00:00,773.23,783.14,752.91,770.69,1461840.0,1698174.0,-236334.0
2017-01-13 08:00:00,770.69,801.25,770.13,798.0,1557651.0,759984.0,797667.0
2017-01-13 12:00:00,797.53,820.0,786.49,811.96,1489614.0,1206046.0,283568.0
2017-01-13 16:00:00,814.01,831.11,811.48,814.5,2163191.0,1723653.0,439538.0
2017-01-13 20:00:00,814.81,830.0,811.82,822.3,1468274.0,1284345.0,183929.0
2017-01-14 00:00:00,822.36,835.1,807.31,813.64,2058368.0,2463329.0,-404961.0
2017-01-14 04:00:00,814.15,819.0,812.0,817.41,521033.0,492036.0,28997.0
2017-01-14 08:00:00,817.5,834.05,816.46,831.98,797691.0,420986.0,376705.0
2017-01-14 12:00:00,831.98,836.1,816.83,825.93,731511.0,1025343.0,-293832.0
2017-01-14 16:00:00,827.0,828.87,818.88,818.88,327251.0,558475.0,-231224.0
2017-01-14 20:00:00,818.89,823.14,796.07,808.9,1323427.0,1654580.0,-331153.0
2017-01-15 00:00:00,808.9,816.48,806.59,813.5,801426.0,519221.0,282205.0
2017-01-15 04:00:00,812.52,813.9,800.86,805.96,279971.0,713307.0,-433336.0
2017-01-15 08:00:00,806.49,819.0,803.55,813.44,1150388.0,725815.0,424573.0
2017-01-15 12:00:00,813.39,817.73,805.28,811.69,500775.0,650123.0,-149348.0
2017-01-15 16:00:00,810.93,813.66,804.41,808.3,593167.0,645957.0,-52790.0
2017-01-15 20:00:00,807.61,818.02,805.63,816.54,794698.0,532226.0,262472.0
2017-01-16 00:00:00,816.54,834.99,811.56,828.97,1464314.0,948467.0,515847.0
2017-01-16 04:00:00,829.01,830.39,825.05,829.03,530434.0,469486.0,60948.0
2017-01-16 08:00:00,828.39,828.93,815.5,819.01,637704.0,906101.0,-268397.0
2017-01-16 12:00:00,819.01,827.36,818.8,826.0,554400.0,375268.0,179132.0
2017-01-16 16:00:00,826.44,827.45,823.0,826.68,349791.0,451288.0,-101497.0
2017-01-16 20:00:00,827.14,831.54,816.81,824.03,1151726.0,1747781.0,-596055.0
2017-01-17 00:00:00,824.0,853.27,822.98,850.5,2138167.0,1415346.0,722821.0
2017-01-17 04:00:00,850.03,887.0,849.85,877.0,2760187.0,1693059.0,1067128.0
2017-01-17 08:00:00,877.25,896.01,872.96,874.78,1936716.0,2092048.0,-155332.0
2017-01-17 12:00:00,875.19,884.7,872.13,876.19,815423.0,819394.0,-3971.0
2017-01-17 16:00:00,875.54,907.4,875.27,906.54,2382455.0,1769624.0,612831.0
2017-01-17 20:00:00,906.49,912.63,893.64,903.71,1574772.0,1894948.0,-320176.0
2017-01-18 00:00:00,904.52,915.0,876.89,886.61,2280626.0,3210026.0,-929400.0
2017-01-18 04:00:00,884.95,895.75,882.58,887.32,508709.0,829200.0,-320491.0
2017-01-18 08:00:00,888.09,896.21,876.63,891.0,1015453.0,784995.0,230458.0
2017-01-18 12:00:00,891.2,891.79,830.0,863.06,3316157.0,4587639.0,-1271482.0
2017-01-18 16:00:00,863.09,868.98,854.01,860.28,1012739.0,1284596.0,-271857.0
2017-01-18 20:00:00,860.0,882.47,855.0,880.0,1258759.0,775203.0,483556.0
2017-01-19 00:00:00,880.05,891.74,874.16,885.0,1566204.0,1561573.0,4631.0
2017-01-19 04:00:00,884.02,889.05,879.31,885.35,756485.0,347734.0,408751.0
2017-01-19 08:00:00,885.91,896.25,882.0,884.79,677431.0,769298.0,-91867.0
2017-01-19 12:00:00,884.63,890.0,884.11,888.0,806815.0,686666.0,120149.0
2017-01-19 16:00:00,887.99,904.22,887.15,897.1,1572517.0,906764.0,665753.0
2017-01-19 20:00:00,897.92,905.6,879.49,893.0,1571129.0,2103665.0,-532536.0
2017-01-20 00:00:00,893.89,894.9,884.0,888.86,440885.0,573210.0,-132325.0
2017-01-20 04:00:00,888.75,894.67,877.1,893.45,1319713.0,1172876.0,146837.0
2017-01-20 08:00:00,893.5,893.7,878.03,885.71,636954.0,853615.0,-216661.0
2017-01-20 12:00:00,885.59,897.46,885.04,893.56,555052.0,535135.0,19917.0
2017-01-20 16:00:00,893.01,897.24,888.1,895.84,1009622.0,735495.0,274127.0
2017-01-20 20:00:00,895.85,896.8,888.39,890.59,537374.0,651105.0,-113731.0
2017-01-21 00:00:00,890.86,925.22,888.05,923.01,1868262.0,1382969.0,485293.0
2017-01-21 04:00:00,923.52,924.39,910.59,915.18,959911.0,1429099.0,-469188.0
2017-01-21 08:00:00,914.62,924.6,909.85,922.0,836804.0,1281627.0,-444823.0
2017-01-21 12:00:00,922.0,928.0,915.85,918.32,702902.0,711930.0,-9028.0
2017-01-21 16:00:00,918.37,920.76,911.9,916.82,417058.0,308557.0,108501.0
2017-01-21 20:00:00,917.51,922.17,916.1,917.4,618798.0,327511.0,291287.0
2017-01-22 00:00:00,917.36,935.56,917.36,928.93,1481865.0,1543245.0,-61380.0
2017-01-22 04:00:00,929.07,931.62,924.57,931.14,454804.0,679335.0,-224531.0
2017-01-22 08:00:00,931.0,931.51,914.01,921.88,746769.0,987911.0,-241142.0
2017-01-22 12:00:00,923.46,924.25,878.55,902.95,3185700.0,4058183.0,-872483.0
2017-01-22 16:00:00,903.26,913.5,903.0,907.38,1348105.0,1153880.0,194225.0
2017-01-22 20:00:00,907.47,922.33,907.47,921.54,1095147.0,944207.0,150940.0
2017-01-23 00:00:00,921.91,922.42,905.63,916.44,932125.0,1455295.0,-523170.0
2017-01-23 04:00:00,916.44,919.46,909.43,917.71,445391.0,456722.0,-11331.0
2017-01-23 08:00:00,917.95,923.63,912.61,922.22,622954.0,548340.0,74614.0
2017-01-23 12:00:00,921.99,928.0,918.25,921.3,1059540.0,706953.0,352587.0
2017-01-23 16:00:00,921.0,923.87,913.8,918.01,695906.0,685184.0,10722.0
2017-01-23 20:00:00,918.4,925.0,910.22,910.22,925414.0,985189.0,-59775.0
2017-01-24 00:00:00,910.22,910.22,879.09,903.0,2569144.0,3354009.0,-784865.0
2017-01-24 04:00:00,902.93,927.54,902.93,913.04,1587122.0,1019130.0,567992.0
2017-01-24 08:00:00,913.88,916.35,887.12,905.89,1058690.0,1484545.0,-425855.0
2017-01-24 12:00:00,905.89,908.97,895.73,900.5,598615.0,791574.0,-192959.0
2017-01-24 16:00:00,900.52,908.26,900.52,902.66,867737.0,740621.0,127116.0
2017-01-24 20:00:00,902.66,902.66,878.47,883.18,1202944.0,1902450.0,-699506.0
2017-01-25 00:00:00,883.06,903.06,882.5,896.83,1077190.0,694994.0,382196.0
2017-01-25 04:00:00,896.11,897.48,888.74,895.46,514131.0,565581.0,-51450.0
2017-01-25 08:00:00,895.47,900.6,887.0,893.89,1017344.0,1052298.0,-34954.0
2017-01-25 12:00:00,893.0,893.43,884.09,889.69,635831.0,680934.0,-45103.0
2017-01-25 16:00:00,888.99,895.26,888.99,894.73,973385.0,406869.0,566516.0
2017-01-25 20:00:00,894.03,894.82,891.71,894.19,338193.0,327711.0,10482.0
2017-01-26 00:00:00,894.17,904.79,894.17,900.16,758305.0,416671.0,341634.0
2017-01-26 04:00:00,900.04,900.33,892.24,895.0,359200.0,614548.0,-255348.0
2017-01-26 08:00:00,894.99,903.5,894.99,901.38,647375.0,231570.0,415805.0
2017-01-26 12:00:00,901.2,918.04,899.8,916.25,1255878.0,438559.0,817319.0
2017-01-26 16:00:00,915.96,916.42,908.96,912.81,413182.0,886737.0,-473555.0
2017-01-26 20:00:00,912.78,915.8,910.0,913.26,389130.0,457039.0,-67909.0
2017-01-27 00:00:00,913.5,919.8,908.61,911.53,893946.0,871819.0,22127.0
2017-01-27 04:00:00,911.48,918.99,904.0,917.22,3906866.0,3538717.0,368149.0
2017-01-27 08:00:00,917.03,917.03,912.65,916.29,128968.0,202820.0,-73852.0
2017-01-27 12:00:00,916.09,921.3,913.87,919.73,766546.0,276884.0,489662.0
2017-01-27 16:00:00,919.71,921.12,914.5,916.47,356055.0,597877.0,-241822.0
2017-01-27 20:00:00,916.08,918.67,914.71,915.7,257053.0,166170.0,90883.0
2017-01-28 00:00:00,916.24,919.48,915.53,918.14,229680.0,319551.0,-89871.0
2017-01-28 04:00:00,917.81,918.88,915.19,916.88,182009.0,332189.0,-150180.0
2017-01-28 08:00:00,917.04,921.0,916.19,917.94,501583.0,312224.0,189359.0
2017-01-28 12:00:00,917.94,920.36,917.23,917.37,201957.0,260420.0,-58463.0
2017-01-28 16:00:00,917.38,918.55,916.0,917.99,142050.0,95275.0,46775.0
2017-01-28 20:00:00,917.98,919.28,917.76,917.9,117587.0,131882.0,-14295.0
2017-01-29 00:00:00,917.9,920.02,917.5,918.75,213065.0,181127.0,31938.0
2017-01-29 04:00:00,918.76,919.99,918.74,919.1,65060.0,187039.0,-121979.0
2017-01-29 08:00:00,919.09,919.15,917.52,918.72,103037.0,146273.0,-43236.0
2017-01-29 12:00:00,918.71,918.71,916.6,917.29,75852.0,126299.0,-50447.0
2017-01-29 16:00:00,917.06,917.51,911.04,912.1,380780.0,687153.0,-306373.0
2017-01-29 20:00:00,912.1,915.75,912.0,912.71,202309.0,324288.0,-121979.0
2017-01-30 00:00:00,912.72,916.5,910.01,914.55,412231.0,414507.0,-2276.0
2017-01-30 04:00:00,914.57,914.99,913.23,913.96,25833.0,149233.0,-123400.0
2017-01-30 08:00:00,913.95,915.0,912.41,915.0,152549.0,102377.0,50172.0
2017-01-30 12:00:00,914.87,919.5,914.69,919.16,391888.0,165652.0,226236.0
2017-01-30 16:00:00,919.23,920.3,916.51,918.18,343573.0,460868.0,-117295.0
2017-01-30 20:00:00,917.81,918.23,916.26,916.26,113300.0,237408.0,-124108.0
2017-01-31 00:00:00,916.36,919.99,916.36,919.38,557816.0,270858.0,286958.0
2017-01-31 04:00:00,919.38,936.04,918.0,934.2,1266480.0,363794.0,902686.0
2017-01-31 08:00:00,934.16,943.85,932.98,943.85,1033460.0,427571.0,605889.0
2017-01-31 12:00:00,943.69,959.4,941.95,958.95,2392353.0,1646837.0,745516.0
2017-01-31 16:00:00,958.96,965.26,951.62,955.11,1292309.0,1477519.0,-185210.0
2017-01-31 20:00:00,955.11,973.95,951.16,969.15,2211125.0,1290411.0,920714.0
2017-02-01 00:00:00,969.14,982.45,967.9,971.5,1293742.0,1540172.0,-246430.0
2017-02-01 04:00:00,971.83,976.15,963.13,974.26,473345.0,758576.0,-285231.0
2017-02-01 08:00:00,973.51,977.79,960.92,964.7,579573.0,877440.0,-297867.0
2017-02-01 12:00:00,966.12,969.0,963.29,969.0,535195.0,326656.0,208539.0
2017-02-01 16:00:00,968.89,975.0,967.0,974.64,584073.0,502211.0,81862.0
2017-02-01 20:00:00,974.9,989.0,971.5,985.3,1077086.0,768636.0,308450.0
2017-02-02 00:00:00,985.3,991.76,968.89,976.46,1328989.0,1782679.0,-453690.0
2017-02-02 04:00:00,976.62,986.75,976.5,986.15,865503.0,809197.0,56306.0
2017-02-02 08:00:00,986.15,991.22,984.0,987.4,1059545.0,834131.0,225414.0
2017-02-02 12:00:00,987.44,994.9,981.99,994.0,1699446.0,1216782.0,482664.0
2017-02-02 16:00:00,994.42,1006.96,993.84,998.78,2576074.0,1993242.0,582832.0
2017-02-02 20:00:00,998.82,1014.84,997.74,1008.0,2533638.0,2105686.0,427952.0
2017-02-03 00:00:00,1008.0,1022.38,999.29,1021.25,2619436.0,1915142.0,704294.0
2017-02-03 04:00:00,1020.2,1027.01,985.75,1014.31,3105039.0,4088027.0,-982988.0
2017-02-03 08:00:00,1014.36,1019.68,997.35,1004.26,2164732.0,1894088.0,270644.0
2017-02-03 12:00:00,1004.28,1014.41,987.83,1014.13,1573960.0,1368680.0,205280.0
2017-02-03 16:00:00,1014.13,1018.57,1005.91,1012.35,1148958.0,1473814.0,-324856.0
2017-02-03 20:00:00,1012.18,1019.17,1009.07,1017.73,621144.0,345505.0,275639.0
2017-02-04 00:00:00,1017.98,1024.58,1005.23,1011.12,2585657.0,3057731.0,-472074.0
2017-02-04 04:00:00,1010.78,1018.0,1003.0,1017.99,1922960.0,1894103.0,28857.0
2017-02-04 08:00:00,1017.97,1018.0,1008.15,1012.58,556417.0,1011345.0,-454928.0
2017-02-04 12:00:00,1012.58,1016.5,1011.94,1015.25,785279.0,424107.0,361172.0
2017-02-04 16:00:00,1015.37,1046.67,1014.46,1039.0,4508713.0,4007835.0,500878.0
2017-02-04 20:00:00,1039.0,1039.0,1025.88,1035.09,1957289.0,1829581.0,127708.0
2017-02-05 00:00:00,1035.82,1037.38,1030.0,1030.0,537084.0,867904.0,-330820.0
2017-02-05 04:00:00,1030.02,1036.0,1027.8,1031.0,687890.0,514751.0,173139.0
2017-02-05 08:00:00,1031.9,1034.99,1017.52,1024.77,1519302.0,2360100.0,-840798.0
2017-02-05 12:00:00,1025.05,1027.52,1010.0,1018.19,2525767.0,2927603.0,-401836.0
2017-02-05 16:00:00,1018.55,1019.46,1005.43,1013.06,2629955.0,2790275.0,-160320.0
2017-02-05 20:00:00,1013.37,1021.43,1009.7,1014.83,1680322.0,1271570.0,408752.0
2017-02-06 00:00:00,1014.77,1022.83,1012.75,1020.54,751380.0,404627.0,346753.0
2017-02-06 04:00:00,1020.58,1027.4,1019.73,1024.17,481455.0,322812.0,158643.0
2017-02-06 08:00:00,1024.28,1033.0,1018.72,1025.17,1162615.0,1256979.0,-94364.0
2017-02-06 12:00:00,1024.81,1027.35,1020.0,1025.15,345595.0,420532.0,-74937.0
2017-02-06 16:00:00,1025.08,1025.27,1018.0,1021.87,385527.0,764092.0,-378565.0
2017-02-06 20:00:00,1021.88,1027.69,1021.87,1025.0,586864.0,329137.0,257727.0
2017-02-07 00:00:00,1024.99,1031.56,1024.72,1031.51,1007928.0,480639.0,527289.0
2017-02-07 04:00:00,1031.5,1050.0,1029.85,1047.0,2598653.0,1834267.0,764386.0
2017-02-07 08:00:00,1046.99,1048.26,1042.32,1048.0,907031.0,826336.0,80695.0
2017-02-07 12:00:00,1047.99,1056.0,1043.11,1047.19,2351058.0,2103120.0,247938.0
2017-02-07 16:00:00,1047.2,1052.14,1045.63,1048.0,879719.0,945902.0,-66183.0
2017-02-07 20:00:00,1048.09,1057.52,1048.0,1054.37,800527.0,535068.0,265459.0
2017-02-08 00:00:00,1054.1,1072.78,1053.0,1067.01,3466693.0,2885400.0,581293.0
2017-02-08 04:00:00,1067.06,1071.2,1056.22,1057.67,1574606.0,2601054.0,-1026448.0
2017-02-08 08:00:00,1057.66,1057.66,994.8,1034.38,6439450.0,6406746.0,32704.0
2017-02-08 12:00:00,1034.86,1052.89,1028.0,1050.0,2103642.0,2173711.0,-70069.0
2017-02-08 16:00:00,1049.99,1064.0,1049.0,1063.81,2483909.0,1534876.0,949033.0
2017-02-08 20:00:00,1063.61,1064.69,1050.0,1052.62,1695907.0,2472130.0,-776223.0
2017-02-09 00:00:00,1052.59,1077.0,1052.13,1075.21,3222144.0,1813389.0,1408755.0
2017-02-09 04:00:00,1074.76,1081.05,1051.78,1064.32,3923432.0,4550435.0,-627003.0
2017-02-09 08:00:00,1064.37,1069.42,1061.0,1064.55,1324562.0,1107673.0,216889.0
2017-02-09 12:00:00,1064.34,1064.34,927.72,976.78,12361584.0,16403623.0,-4042039.0
2017-02-09 16:00:00,976.76,986.85,930.0,947.0,4093436.0,4495632.0,-402196.0
2017-02-09 20:00:00,947.0,984.93,943.0,984.02,3200999.0,2435902.0,765097.0
2017-02-10 00:00:00,984.34,996.03,951.38,972.88,3029204.0,3150948.0,-121744.0
2017-02-10 04:00:00,972.22,978.69,945.72,960.99,3233097.0,3807393.0,-574296.0
2017-02-10 08:00:00,960.91,975.0,934.5,974.74,2428680.0,2173987.0,254693.0
2017-02-10 12:00:00,972.26,973.1,956.11,971.59,1605721.0,1651380.0,-45659.0
2017-02-10 16:00:00,972.02,984.86,966.88,983.23,1576667.0,1027745.0,548922.0
2017-02-10 20:00:00,983.14,1003.0,982.0,988.11,3378706.0,3090468.0,288238.0
2017-02-11 00:00:00,988.12,993.91,978.01,993.86,1196432.0,1601444.0,-405012.0
2017-02-11 04:00:00,993.04,1002.66,991.5,998.97,1053337.0,1262370.0,-209033.0
2017-02-11 08:00:00,998.97,1010.61,993.61,994.5,1594229.0,2018389.0,-424160.0
2017-02-11 12:00:00,994.57,1005.88,990.43,1000.0,1452497.0,1047762.0,404735.0
2017-02-11 16:00:00,998.69,1010.95,997.5,1009.0,1124752.0,874766.0,249986.0
2017-02-11 20:00:00,1008.89,1010.0,1001.69,1003.0,1102184.0,980752.0,121432.0
2017-02-12 00:00:00,1003.01,1004.11,993.77,998.37,624743.0,1082340.0,-457597.0
2017-02-12 04:00:00,998.37,999.54,992.23,997.58,849507.0,676710.0,172797.0
2017-02-12 08:00:00,997.53,1003.02,997.31,1001.69,405758.0,203340.0,202418.0
2017-02-12 12:00:00,1001.12,1006.53,994.0,998.0,666061.0,651379.0,14682.0
2017-02-12 16:00:00,998.0,1000.47,995.01,996.0,228297.0,510574.0,-282277.0
2017-02-12 20:00:00,995.57,998.75,993.54,995.09,497221.0,456749.0,40472.0
2017-02-13 00:00:00,995.01,1001.0,993.67,1001.0,1129178.0,342095.0,787083.0
2017-02-13 04:00:00,1000.89,1002.97,998.86,999.99,676677.0,245168.0,431509.0
2017-02-13 08:00:00,1000.38,1000.4,956.13,986.07,3802906.0,4767571.0,-964665.0
2017-02-13 12:00:00,985.98,991.64,983.06,988.99,941783.0,754631.0,187152.0
2017-02-13 16:00:00,989.0,996.25,983.23,988.85,552298.0,780602.0,-228304.0
2017-02-13 20:00:00,989.38,993.24,980.25,990.95,841193.0,871537.0,-30344.0
2017-02-14 00:00:00,990.96,993.0,987.84,990.02,531393.0,856757.0,-325364.0
2017-02-14 04:00:00,990.01,1001.97,975.0,999.59,2415179.0,1758919.0,656260.0
2017-02-14 08:00:00,999.72,1021.79,989.13,993.0,3690719.0,2674954.0,1015765.0
2017-02-14 12:00:00,993.03,1009.9,993.0,1005.7,1310708.0,981666.0,329042.0
2017-02-14 16:00:00,1005.72,1008.84,1003.08,1003.5,495638.0,550740.0,-55102.0
2017-02-14 20:00:00,1003.49,1010.98,1002.06,1008.5,664810.0,760410.0,-95600.0
2017-02-15 00:00:00,1008.1,1012.0,998.28,999.93,479796.0,832669.0,-352873.0
2017-02-15 04:00:00,999.63,1006.16,994.01,997.33,611373.0,904729.0,-293356.0
2017-02-15 08:00:00,998.14,1004.04,998.14,1001.81,465071.0,300848.0,164223.0
2017-02-15 12:00:00,1001.24,1007.96,1000.38,1004.03,611462.0,356715.0,254747.0
2017-02-15 16:00:00,1004.13,1006.21,1002.61,1004.72,221671.0,177412.0,44259.0
2017-02-15 20:00:00,1004.57,1010.42,1004.57,1006.7,653568.0,225146.0,428422.0
2017-02-16 00:00:00,1006.7,1025.0,1006.51,1016.19,1530403.0,1062211.0,468192.0
2017-02-16 04:00:00,1016.67,1019.02,1006.93,1012.46,715367.0,1321718.0,-606351.0
2017-02-16 08:00:00,1012.41,1019.82,1012.14,1019.57,690294.0,382796.0,307498.0
2017-02-16 12:00:00,1019.51,1037.02,1018.54,1032.69,2199164.0,1276816.0,922348.0
2017-02-16 16:00:00,1032.15,1044.48,1031.49,1038.53,2087347.0,1852136.0,235211.0
2017-02-16 20:00:00,1038.47,1041.69,1027.19,1035.65,1473039.0,2032750.0,-559711.0
2017-02-17 00:00:00,1035.2,1044.23,1032.84,1038.92,1336099.0,1157294.0,178805.0
2017-02-17 04:00:00,1038.79,1041.99,1034.14,1040.98,953928.0,801131.0,152797.0
2017-02-17 08:00:00,1040.95,1049.5,1026.3,1039.56,3271407.0,3353398.0,-81991.0
2017-02-17 12:00:00,1039.53,1054.96,1035.14,1052.36,3158137.0,2515963.0,642174.0
2017-02-17 16:00:00,1052.14,1057.41,1047.2,1052.0,1483515.0,1650225.0,-166710.0
2017-02-17 20:00:00,1051.88,1057.5,1047.01,1050.1,1033837.0,1007428.0,26409.0
2017-02-18 00:00:00,1050.01,1055.6,1045.71,1054.79,1118170.0,589493.0,528677.0
2017-02-18 04:00:00,1054.78,1059.99,1054.26,1058.49,1249143.0,660366.0,588777.0
2017-02-18 08:00:00,1058.8,1062.75,1022.05,1052.98,1312615.0,2561904.0,-1249289.0
2017-02-18 12:00:00,1053.0,1066.69,1050.68,1064.53,2199289.0,1122085.0,1077204.0
2017-02-18 16:00:00,1064.49,1067.86,1052.4,1058.78,1970913.0,2001942.0,-31029.0
2017-02-18 20:00:00,1058.81,1062.15,1030.0,1056.02,1606316.0,2906444.0,-1300128.0
2017-02-19 00:00:00,1056.01,1056.01,1037.62,1048.96,1402189.0,2503127.0,-1100938.0
2017-02-19 04:00:00,1048.97,1058.16,1048.6,1057.11,765285.0,550941.0,214344.0
2017-02-19 08:00:00,1056.02,1057.14,1051.01,1052.05,322980.0,528552.0,-205572.0
