time,open,high,low,close,buy_money,sell_money,money
2017-07-15 00:00:00,2212.3,2221.5,1970.5,1974.0,65928171.0,70436106.0,-4507935.0
2017-07-16 00:00:00,1974.4,2047.2,1810.0,1924.5,76889390.0,78792428.0,-1903038.0
2017-07-17 00:00:00,1924.4,2226.4,1910.0,2223.5,64973968.0,56575977.0,8397991.0
2017-07-18 00:00:00,2223.9,2387.0,2150.0,2303.0,79447409.0,76664469.0,2782940.0
2017-07-19 00:00:00,2303.0,2398.9,2220.0,2262.1,60117380.0,61833555.0,-1716175.0
2017-07-20 00:00:00,2261.2,2959.2,2261.0,2883.1,144047919.0,128395564.0,15652355.0
2017-07-21 00:00:00,2884.1,2888.0,2610.0,2666.0,94920899.0,105150419.0,-10229520.0
2017-07-22 00:00:00,2666.0,2906.0,2644.2,2833.2,79194129.0,78757575.0,436554.0
2017-07-23 00:00:00,2833.1,2866.3,2650.0,2752.8,67377867.0,73570374.0,-6192507.0
2017-07-24 00:00:00,2752.9,2817.0,2704.3,2764.4,45373444.0,46124420.0,-750976.0
2017-07-25 00:00:00,2764.4,2788.4,2438.4,2559.6,109277137.0,120436879.0,-11159742.0
2017-07-26 00:00:00,2559.9,2609.9,2391.2,2530.2,77846261.0,78785307.0,-939046.0
2017-07-27 00:00:00,2530.0,2685.1,2512.6,2662.3,54905605.0,49980213.0,4925392.0
2017-07-28 00:00:00,2662.3,2828.0,2654.5,2782.0,76021756.0,66032209.0,9989547.0
2017-07-29 00:00:00,2781.8,2784.7,2654.9,2692.5,53828534.0,57321843.0,-3493309.0
2017-07-30 00:00:00,2692.1,2747.0,2556.2,2730.4,42927180.0,43338689.0,-411509.0
2017-07-31 00:00:00,2730.2,2891.0,2684.7,2851.1,53180720.0,48166221.0,5014499.0
2017-08-01 00:00:00,2850.4,2913.1,2601.2,2730.1,91360100.0,82459118.0,8900982.0
2017-08-02 00:00:00,2730.7,2766.6,2633.7,2706.9,40091230.0,41373714.0,-1282484.0
2017-08-03 00:00:00,2706.9,2805.8,2699.3,2787.7,27561918.0,23668725.0,3893193.0
2017-08-04 00:00:00,2787.7,2875.1,2760.6,2854.9,36288442.0,36896353.0,-607911.0
2017-08-05 00:00:00,2854.8,3341.6,2848.2,3257.8,127320298.0,121820340.0,5499958.0
2017-08-06 00:00:00,3257.8,3305.0,3142.8,3221.8,64928331.0,69345516.0,-4417185.0
2017-08-07 00:00:00,3221.9,3442.0,3180.7,3395.0,70554698.0,64990848.0,5563850.0
2017-08-08 00:00:00,3395.2,3486.7,3328.0,3422.1,87147376.0,93485139.0,-6337763.0
2017-08-09 00:00:00,3422.0,3430.2,3220.0,3341.2,76235544.0,83590827.0,-7355283.0
2017-08-10 00:00:00,3341.2,3443.9,3307.5,3412.2,43910841.0,45142106.0,-1231265.0
2017-08-11 00:00:00,3412.0,3718.6,3393.4,3651.8,77980800.0,67222368.0,10758432.0
2017-08-12 00:00:00,3651.9,3987.6,3603.7,3874.4,133560383.0,130901108.0,2659275.0
2017-08-13 00:00:00,3874.4,4215.1,3842.0,4077.9,187037124.0,188118599.0,-1081475.0
2017-08-14 00:00:00,4078.1,4353.0,3960.3,4328.5,136346085.0,132933836.0,3412249.0
2017-08-15 00:00:00,4328.4,4440.0,3834.6,4158.1,208557711.0,221813598.0,-13255887.0
2017-08-16 00:00:00,4158.1,4415.0,3917.0,4402.3,140168206.0,134225900.0,5942306.0
2017-08-17 00:00:00,4402.3,4498.0,4170.0,4278.3,150208226.0,166008978.0,-15800752.0
2017-08-18 00:00:00,4278.3,4368.3,3941.9,4101.1,119726750.0,135167122.0,-15440372.0
2017-08-19 00:00:00,4101.1,4183.0,3933.0,4131.1,98009187.0,97575316.0,433871.0
2017-08-20 00:00:00,4131.2,4164.0,4014.5,4049.4,65176253.0,69743110.0,-4566857.0
2017-08-21 00:00:00,4050.8,4087.4,3951.0,3998.1,59252224.0,60880063.0,-1627839.0
2017-08-22 00:00:00,3998.0,4187.3,3550.0,4101.6,138954677.0,139837970.0,-883293.0
2017-08-23 00:00:00,4101.5,4259.9,4050.0,4138.0,78332860.0,79262125.0,-929265.0
2017-08-24 00:00:00,4138.1,4368.0,4085.8,4318.6,61997299.0,57193294.0,4804005.0
2017-08-25 00:00:00,4319.3,4472.6,4256.0,4357.4,73000592.0,74355800.0,-1355208.0
2017-08-26 00:00:00,4357.3,4371.3,4234.1,4334.9,47170737.0,49654477.0,-2483740.0
2017-08-27 00:00:00,4334.8,4414.0,4300.4,4341.9,35888952.0,35336356.0,552596.0
2017-08-28 00:00:00,4341.8,4413.3,4169.0,4390.8,62284687.0,60740742.0,1543945.0
2017-08-29 00:00:00,4390.8,4709.9,4333.5,4591.8,92186662.0,82848608.0,9338054.0
2017-08-30 00:00:00,4591.8,4666.5,4473.8,4569.2,54045582.0,62951406.0,-8905824.0
2017-08-31 00:00:00,4569.2,4769.0,4569.1,4723.9,69927062.0,70203645.0,-276583.0
2017-09-01 00:00:00,4723.9,4944.5,4678.0,4944.5,96967017.0,86688330.0,10278687.0
2017-09-02 00:00:00,4944.5,5013.3,4487.3,4633.1,198301009.0,209387477.0,-11086468.0
2017-09-03 00:00:00,4633.2,4742.2,4412.1,4624.2,108894376.0,114782866.0,-5888490.0
2017-09-04 00:00:00,4624.1,4630.0,4161.4,4339.9,190333002.0,198145481.0,-7812479.0
2017-09-05 00:00:00,4339.7,4505.0,4061.3,4427.0,158474694.0,149452049.0,9022645.0
2017-09-06 00:00:00,4427.6,4662.9,4410.7,4608.2,97311644.0,87540795.0,9770849.0
2017-09-07 00:00:00,4608.2,4678.0,4476.1,4613.9,75405740.0,77386451.0,-1980711.0
2017-09-08 00:00:00,4613.9,4689.7,4116.0,4317.9,199438801.0,218394418.0,-18955617.0
2017-09-09 00:00:00,4317.9,4416.1,4185.1,4325.8,108250633.0,99639193.0,8611440.0
2017-09-10 00:00:00,4324.8,4344.0,4012.6,4239.5,119447136.0,120410088.0,-962952.0
2017-09-11 00:00:00,4239.8,4380.0,4105.4,4207.0,94652068.0,93105131.0,1546937.0
2017-09-12 00:00:00,4207.0,4380.0,4055.0,4148.8,109211717.0,113952363.0,-4740646.0
2017-09-13 00:00:00,4148.8,4152.1,3722.9,3856.6,187306848.0,196601604.0,-9294756.0
2017-09-14 00:00:00,3856.5,3920.7,3200.1,3222.9,277835282.0,312349188.0,-34513906.0
2017-09-15 00:00:00,3224.0,3841.1,2939.7,3706.1,402797143.0,389812372.0,12984771.0
2017-09-16 00:00:00,3705.8,3900.0,3531.7,3697.0,159503882.0,166096275.0,-6592393.0
2017-09-17 00:00:00,3696.9,3810.0,3470.8,3687.1,119745393.0,118521061.0,1224332.0
2017-09-18 00:00:00,3687.0,4149.0,3687.0,4110.2,170494678.0,158482089.0,12012589.0
2017-09-19 00:00:00,4110.3,4130.0,3838.4,3883.8,169319950.0,182795566.0,-13475616.0
2017-09-20 00:00:00,3883.3,4060.0,3825.0,3867.1,127385671.0,135695581.0,-8309910.0
2017-09-21 00:00:00,3867.1,3903.5,3571.4,3611.0,174684344.0,195517768.0,-20833424.0
2017-09-22 00:00:00,3611.0,3765.0,3515.0,3603.5,163389541.0,166629618.0,-3240077.0
2017-09-23 00:00:00,3603.0,3826.5,3560.0,3778.9,115248556.0,105931507.0,9317049.0
2017-09-24 00:00:00,3778.8,3781.9,3595.5,3660.4,91539300.0,96363572.0,-4824272.0
2017-09-25 00:00:00,3660.6,3980.0,3656.0,3925.5,145888250.0,125931108.0,19957142.0
2017-09-26 00:00:00,3924.9,3981.3,3850.0,3874.0,105022710.0,120238764.0,-15216054.0
2017-09-27 00:00:00,3873.9,4220.0,3866.5,4202.5,162026067.0,146043125.0,15982942.0
2017-09-28 00:00:00,4202.3,4276.7,4125.0,4187.9,157012718.0,153853913.0,3158805.0
2017-09-29 00:00:00,4187.9,4240.0,4031.1,4164.8,196672269.0,197481963.0,-809694.0
2017-09-30 00:00:00,4164.8,4355.7,4155.0,4327.3,146286118.0,134970280.0,11315838.0
2017-10-01 00:00:00,4327.3,4384.1,4251.1,4382.8,136964933.0,123435354.0,13529579.0
2017-10-02 00:00:00,4382.8,4458.8,4355.5,4388.0,160529552.0,161535179.0,-1005627.0
